ParticipantID,CouncilBudget,EnvSupport,TruthJustice,EquitableAccess,EasierTravel,WellBeing,AffordableLife,EconomySupport,Safety,CityDevelopment,MunicipalService,TaxEfficiency,OtherOption,DecreaseFunding,RedirectFunds,AlreadyFunded,UnequalBenefits,OtherGovFunding,NoLongerNeeded,ImproveEfficiency,NoLongerMeetsNeeds,OtherReason,ProvincialResp,FederalResp,LocalMPContact,FriendsContactMP,ProvincialConsultations,FederalConsultations,Petition,OtherAction,PostalCode,Age,Indigenous,Racialized,NewToCanada,HomelessExperience,LGBTQ,Disabled,LowIncome,NonEnglishFrench,NoneApply,OtherDemographics
b0468d33bc1b39530685f5c6f1caa45a,"Community grants, partnerships and programs for youth",0,0,0,0,1,0,0,0,0,0,0,0,Employment and social services,0,0,0,0,1,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,1,0,***,Under 10,1,1,1,1,1,1,1,1,1,1
a7d1f775cf3bd3e65e1f31f82e10ddf6,Affordable housing and shelters,0,0,1,0,1,1,0,0,1,1,1,1,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4C,20–29,0,1,0,0,0,0,0,0,0,0
e665dea27c7573b390e67613db1ea1e5,Affordable housing and shelters,0,0,0,0,0,0,0,1,0,0,0,0,Police,0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M5n,30-54,0,0,0,0,0,0,0,0,1,0
a19fd00c80991f3cac34d3fef89c768d,Affordable housing and shelters,0,0,1,0,1,0,1,1,1,1,1,1,Police,1,1,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,0,1,0,M1T,20–29,0,0,0,0,0,0,0,0,1,0
d77515a1e79c1739c73cc294d8d79d8e,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,1,0,1,0,Undecided / Don’t Know,Undecided / Don’t Know,0,1,0,0,1,0,M6K,20–29,0,1,0,0,1,1,1,0,0,0
3e3cf74ec7325dae0de0fc30f919b826,"Arts, culture, entertainment and attractions",0,0,1,0,0,0,1,0,1,0,0,0,Building permits and inspections,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0,M4J,65 and over,0,1,0,0,0,0,0,0,0,0
b2828047da539d3e3567e74911855222,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,1,0,Promoting and supporting Toronto businesses,1,0,1,0,0,0,0,0,Strongly disagree,Strongly disagree,1,1,0,0,1,0,M1T,65 and over,0,0,0,0,0,1,1,0,0,0
ca694034ea7fec28828d503e52d4966f,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,0,0,0,Enforcement of bylaws and licensing,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6E,30-54,0,1,0,1,1,1,0,0,0,0
5978a80b2aa732330f770d744d924418,Paramedics,0,0,0,0,0,0,0,0,0,1,0,0,Affordable housing and shelters,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,1,0,1,1,0,0,M1V,Prefer not to answer,0,0,0,0,0,0,0,0,1,0
dfaa57930ba0ffec67828fbbb468a56c,Police,0,0,0,0,0,0,0,1,0,1,1,0,Child care,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0,M9a,55-64,0,0,0,0,0,0,0,0,1,0
729be036b91769cfd80f09272fec65fe,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,1,0,0,Animal services,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,1,1,1,1,0,M4E,65 and over,0,0,0,0,0,0,0,0,0,1
6c3757aff204028369c3a665b70be628,TTC and Wheel Trans,0,0,1,1,0,1,1,0,1,1,1,0,Environment and climate,0,1,1,1,1,0,0,1,Strongly agree,Strongly agree,0,0,1,1,0,1,M1C,30-54,0,1,0,0,0,0,0,0,0,0
66ff6b427c47e30cbfaf47160d27e1ab,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,0,0,0,Police,1,1,0,0,1,1,1,0,Strongly agree,Strongly agree,0,1,1,1,1,0,M5T,20–29,0,1,0,0,1,1,1,0,0,0
0c8f9e9d3c5aa83eeb54c2c5c6149f2b,Affordable housing and shelters,0,0,1,0,0,1,0,0,0,0,1,0,Police,1,1,1,0,0,1,1,0,Strongly disagree,Strongly disagree,0,0,1,1,1,0,M9B,20–29,0,0,0,0,1,0,0,0,0,0
c97d6f4e934cbdfae3921a53ae145a73,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,1,0,0,Police,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M4X,55-64,0,0,0,1,1,1,1,0,0,0
58c55d2b704f44486ffecb30cd98da1f,Affordable housing and shelters,0,1,1,0,1,1,0,1,0,0,0,0,TTC and Wheel Trans,0,0,0,1,1,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M4E,30-54,0,0,0,0,0,0,0,0,1,0
54cdbc3d6c09be74da5ba5dc8b88626a,"Arts, culture, entertainment and attractions",0,0,1,0,1,1,1,0,1,1,0,0,Building permits and inspections,1,1,1,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0,M4L,30-54,0,0,0,0,0,0,0,0,1,0
88ebbe9d0d704dccd2ec9d4c2c5b2086,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,1,Police,1,1,1,0,0,0,0,1,Agree,Agree,0,1,0,0,1,1,m6r,30-54,0,0,0,0,1,0,1,0,0,0
a065fc056d04d2997f03fd230da01532,Affordable housing and shelters,0,0,0,0,1,1,0,1,0,0,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,0,0,M4E,55-64,0,0,0,0,0,0,0,0,1,0
38740cc74e24e641acfb0159f870aa8f,Affordable housing and shelters,0,0,0,0,0,1,0,0,0,0,0,1,TTC and Wheel Trans,1,1,0,1,0,1,0,0,Agree,Agree,1,0,1,1,1,0,M4K,55-64,0,1,0,0,1,1,1,0,0,0
e5573edf67e823bf4655a84e105701d0,Affordable housing and shelters,0,0,1,0,0,1,1,0,0,1,1,0,Libraries,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0,M2N,30-54,0,0,0,0,0,0,0,0,1,0
6f963d8d37bb19b1bf41d0a0cc41795c,TTC and Wheel Trans,0,0,0,0,0,0,0,0,0,0,0,1,"Arts, culture, entertainment and attractions",1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M8X,30-54,0,0,0,0,0,0,0,0,1,0
27ea01dc3491ca084ba1646214b9b6c2,Paramedics,0,0,0,0,0,0,0,0,0,1,0,0,Animal services,1,1,0,0,0,0,0,0,Disagree,Disagree,0,0,0,0,0,1,M5H,Prefer not to answer,0,0,0,0,0,0,0,0,1,0
59e3f5c515e8eec4324714a365a03a9e,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Environment and climate,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M1l,55-64,0,0,0,0,0,1,1,0,0,0
89ad3442f4b79541244bc92715c3de55,Environment and climate,1,0,0,0,1,0,1,1,1,0,1,0,Fire services,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,m9b,55-64,0,0,0,0,0,0,0,0,1,0
83ccc9ccdfa0098a255bf84c29ed06af,Affordable housing and shelters,0,0,0,0,1,1,0,0,0,0,1,1,TTC and Wheel Trans,1,1,1,1,0,1,1,1,Strongly agree,Strongly agree,0,0,0,0,1,1,M4J,55-64,0,1,0,0,0,0,0,0,0,1
a3fe493edaaa2ee5b521ca7be737a523,Affordable housing and shelters,0,0,0,0,0,1,0,0,0,0,0,0,Libraries,1,0,0,0,0,0,0,0,Agree,Agree,1,1,0,0,1,0,M9C,55-64,0,0,0,0,0,1,1,0,0,0
0eab61d7cb184c9ba83ba9b1a6ed1f31,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,0,0,0,0,0,1,Planning and development,0,0,1,1,0,1,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,1,0,M4L,55-64,0,0,0,0,0,0,0,0,1,0
f8fb9698dec33c316ca58ee8b190ed8d,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,0,1,0,Police,1,1,1,0,0,1,0,1,Agree,Agree,0,0,0,0,1,1,M6j,30-54,0,0,0,0,0,0,0,0,1,0
a4afbeb54afc76bfbf304c0fbe33a73e,Environment and climate,1,1,1,1,1,1,1,1,1,0,1,0,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,0,1,1,1,1,0,M6H,30-54,0,0,0,1,0,1,0,0,0,1
e942d30c5fde90b2095eaa051c8b0565,Police,0,0,0,0,0,0,0,1,1,1,1,0,Affordable housing and shelters,1,1,1,1,0,1,0,0,Agree,Strongly agree,1,1,1,1,1,1,M4P,30-54,0,1,0,0,0,0,0,0,0,0
48fcb47678409e0737839f733442ac35,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,0,0,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M5A,30-54,0,1,0,0,0,0,0,0,0,0
452ff8d86d8fb7c5cf2b3f1710e9dd26,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M4L,30-54,0,0,0,0,1,0,0,0,0,0
29531d6a9958b651fcfc826b746fc90a,Public health,0,0,1,0,1,1,0,0,1,1,1,0,Police,1,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M2K,20–29,0,1,0,0,0,0,0,0,0,0
869d64357c313f041049d7ecef0f6658,Affordable housing and shelters,0,1,0,0,1,1,1,1,0,1,1,1,Police,1,1,1,0,0,1,0,0,Agree,Agree,0,0,1,1,0,1,M9W,30-54,0,1,0,0,0,0,0,0,0,0
c2b5121ae444afbe5c0c16e23206ea94,Affordable housing and shelters,0,0,1,0,1,0,1,1,1,1,1,0,Building permits and inspections,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,m4k,30-54,0,0,0,0,0,0,0,0,1,0
498b4c852fc6f2520ca098536e98f066,Affordable housing and shelters,0,0,1,0,1,1,1,0,0,1,0,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6k,30-54,0,0,0,0,0,0,0,0,1,0
b21096b132cd81decaa90179eb83ae99,TTC and Wheel Trans,1,0,1,1,0,1,0,0,0,1,1,0,Parking,1,0,1,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,1,0,M6m,30-54,0,1,0,0,0,0,0,0,0,0
84f0b486c777d887ced49833015843ec,Affordable housing and shelters,0,1,1,0,1,0,0,1,0,0,0,0,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M1P,55-64,0,0,0,0,0,0,0,1,0,0
0428c4ca33d7591c51a17c993206c831,Long-term care homes and services for seniors,0,0,0,0,0,0,0,0,0,1,0,1,"Garbage, recycling and green bin",0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,1,m3a,55-64,0,0,0,1,0,1,1,0,0,1
d6a492124557557e45a1114177c08b3b,Affordable housing and shelters,0,0,1,0,1,0,0,0,0,1,1,0,Police,1,0,1,0,0,0,0,1,Strongly agree,Strongly agree,0,1,0,0,1,0,M4G,30-54,0,1,1,0,1,1,0,0,0,0
9820702a05b2e5338a392e8343fd9129,Affordable housing and shelters,0,1,1,0,1,1,0,0,0,0,0,1,Police,1,1,1,0,1,0,1,1,Agree,Agree,1,1,1,1,1,1,M6P,20–29,0,0,0,0,1,0,1,0,0,0
f3f2690ce8b4bdda6b5d941a124a9f8d,Affordable housing and shelters,1,1,1,1,1,1,1,1,1,1,1,1,Parking,1,1,1,0,0,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,1,m8z,30-54,0,1,0,0,0,0,0,0,0,0
3cfb46fa86b713ac24678a0989eadd2e,Affordable housing and shelters,0,0,1,0,1,0,0,1,0,1,1,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M5V,30-54,0,0,0,0,0,0,0,0,1,0
e6625abc23b4f96f0bd66477ba717299,Planning and development,0,0,1,0,0,1,1,0,1,1,1,0,Police,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M5s,30-54,0,0,0,0,1,0,0,0,0,0
aedb4808d6de6c9a695519de259e478b,Libraries,0,1,1,0,1,1,1,0,0,1,1,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,0,0,0,0,1,0,M2N,30-54,0,0,0,0,0,0,0,0,0,0
3156fb2f1567de0796a3a87a5c43483b,"Arts, culture, entertainment and attractions",0,0,1,0,0,0,0,0,0,0,0,0,Police,0,0,0,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M5R,30-54,0,0,0,0,0,0,0,0,1,0
1c373b75fa2c2fb2a5160a339579b90d,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0,M5R,20–29,0,0,0,0,0,0,1,0,0,0
456fe63bbd8f65a7cf7a62ce362b9e66,Affordable housing and shelters,0,0,0,0,0,1,0,0,0,0,0,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Strongly agree,Agree,0,1,0,0,0,0,M2J,20–29,0,0,0,0,0,0,0,0,1,0
a7b31df35b8f18f87f24d2817f3cf58e,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,1,0,M5l,30-54,0,0,0,0,1,0,1,0,0,1
15273733f7fefc193e32b1d709b3b799,Affordable housing and shelters,0,0,1,0,1,1,1,1,0,1,1,0,Enforcement of bylaws and licensing,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M9A,30-54,0,0,0,0,1,0,0,0,0,0
f30b5c4af445be19e87c228b16f058d9,Environment and climate,1,0,0,0,0,0,1,0,1,0,1,1,Parking,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M4N,20–29,0,0,0,0,1,1,0,0,0,0
78bb533e25f6be201a43f54f474f1881,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,0,0,Undecided / Don’t Know,Agree,0,0,0,0,1,0,m6h,20–29,0,0,0,0,1,0,1,0,0,0
537db84f6bcecab6d79ab655e0d83a94,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Parking,1,0,1,1,1,0,1,1,Strongly agree,Strongly agree,0,1,1,1,0,0,M8x,20–29,0,0,0,0,0,0,0,0,1,0
ee35d490ac225079b8b51d2317c80aa9,Affordable housing and shelters,0,0,1,0,0,1,0,1,0,1,0,0,Police,0,1,0,1,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M5A,55-64,0,0,0,0,0,0,0,0,1,0
a54b00355ae068c6900d6b8784cf23d4,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,1,1,0,Police,1,1,1,0,1,1,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4Y,20–29,0,0,0,0,0,0,0,0,1,0
e3ca9645856a2696aadd893243744bc8,Police,1,0,1,1,1,1,1,1,1,1,1,0,"Community grants, partnerships and programs for youth",1,0,1,0,1,0,1,0,Disagree,Strongly agree,0,0,1,1,0,0,M5v,30-54,0,0,0,0,0,0,0,1,0,0
52ef042b8e91d654f968728946106343,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,1,0,Enforcement of bylaws and licensing,1,1,0,1,0,1,0,0,Strongly agree,Disagree,1,0,1,1,1,0,M2J,20–29,0,0,0,0,0,0,0,0,1,0
c666a56659e060ce99472e52a749236c,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,0,0,1,1,1,0,Agree,Agree,0,1,0,0,1,0,M4c,30-54,0,1,0,0,1,0,0,0,0,0
95c3a5541dc604cc8e589f33694a13e8,Planning and development,0,0,1,1,1,1,1,0,0,1,1,0,TTC and Wheel Trans,1,1,0,1,0,1,0,1,Agree,Strongly agree,0,0,1,1,0,0,M9c,55-64,0,0,0,0,0,0,0,0,1,0
fd2680012a82dc35b90a9941d73eb7c3,Affordable housing and shelters,0,0,0,0,1,0,0,1,0,1,1,0,Police,1,0,1,0,0,1,0,1,Strongly agree,Strongly agree,0,0,1,1,0,0,m2n,55-64,0,0,0,0,0,0,0,0,1,0
bf9f43591c06ed6458301f6e407301ce,Child care,0,0,1,0,1,1,0,0,1,0,1,0,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,0,Strongly agree,Agree,0,0,1,0,0,0,M2J,20–29,0,0,0,0,0,0,0,1,0,0
ec47fc4e72c5928a9ac02eec49cbc76e,Affordable housing and shelters,0,1,1,0,1,0,0,1,1,0,0,0,"Arts, culture, entertainment and attractions",0,0,0,1,0,0,0,0,Agree,Agree,0,0,1,1,1,0,M5J,55-64,0,1,0,0,0,0,0,0,0,0
f0c9fea7e893120bb061f866b601853a,Affordable housing and shelters,0,1,1,0,1,1,0,1,0,1,1,0,Police,1,1,1,0,0,0,0,0,Agree,Agree,1,1,1,1,1,0,M4Y,30-54,0,0,0,0,1,0,0,0,0,0
d0ec637fc238be2535de37f3cc2edce3,Child care,0,0,0,0,1,0,1,0,0,0,1,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4S,30-54,0,0,0,0,0,0,0,0,1,0
dbb85da278f607d6936c0d26a2c169ed,Affordable housing and shelters,1,1,1,0,1,0,0,0,0,0,1,0,Parking,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,0,1,1,1,1,0,m6j,20–29,0,0,1,0,1,0,0,0,0,0
7fd2c853ca85a60e872fda72b12a1a1f,TTC and Wheel Trans,0,0,0,1,0,0,0,0,0,0,0,0,Animal services,1,0,0,0,0,0,0,0,Agree,Agree,0,1,1,1,1,0,M2J,20–29,0,0,0,0,0,0,0,1,0,0
3477eb73ca784301927d84db8c463b4e,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,0,0,0,M4Y,30-54,0,0,0,0,1,0,0,0,0,0
25dedd628d0e3015d82371173b2548f5,Environment and climate,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,1,1,0,0,1,0,m6h,30-54,0,0,0,0,0,0,0,0,1,0
9687bb6cd3f9164707251f6889f0d5b7,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,1,1,1,0,1,0,M5T,20–29,0,1,0,0,1,1,1,0,0,0
2446f9c2cdc03ec3f65ccd4572588163,Affordable housing and shelters,1,1,1,1,1,1,1,1,1,1,1,1,Enforcement of bylaws and licensing,1,1,1,0,1,1,1,0,Strongly agree,Strongly agree,0,1,1,1,1,0,M4c,20–29,0,0,0,0,0,0,1,0,0,0
980a8e125c6d1dc723de315da2d37549,Affordable housing and shelters,0,0,0,1,1,0,0,1,0,1,0,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0,M4Y,20–29,0,0,0,0,0,0,0,0,1,0
f187ac33984025d52fd96337bc178926,Environment and climate,1,0,0,0,1,1,1,0,1,0,0,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,0,0,M5V,20–29,0,0,0,0,0,0,1,0,0,0
c867c3fe7471b274e70c8cf6304247a7,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,0,1,1,Promoting and supporting Toronto businesses,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M6H,30-54,0,0,0,0,0,0,0,0,1,0
0bcf80244fed03fd040df4019e72fced,Affordable housing and shelters,0,0,1,0,0,1,0,1,0,0,0,0,Police,0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M5V,30-54,0,0,0,0,0,0,0,0,0,1
a8a629a19fce1ec5187842974979fc01,Affordable housing and shelters,0,0,1,0,1,1,1,0,0,0,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M6G,30-54,0,0,0,0,0,1,0,0,0,0
bb5226951d05b69ae120f0718f8fb81b,Affordable housing and shelters,0,1,1,0,1,0,1,1,1,1,1,1,Animal services,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,1,M5T,65 and over,0,0,0,0,0,0,0,0,1,0
aa60a670a47064e3da2f22cd01730dff,Environment and climate,1,1,1,1,1,0,1,0,1,0,1,0,Police,1,0,1,0,0,0,1,0,Strongly agree,Strongly agree,0,1,0,0,0,0,M6J,30-54,0,0,0,0,0,0,0,0,1,0
45dca07fe2ee78dff2031d0358a747c5,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,0,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M6K,30-54,0,1,0,0,1,0,0,0,0,0
72f03f964bbeb2e3103492a5b8de8a9e,Affordable housing and shelters,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6G,30-54,0,0,0,0,1,0,0,0,0,0
e15dc3b2ca381a3f845829316710a181,"Arts, culture, entertainment and attractions",0,0,1,0,1,1,1,0,1,1,1,0,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,1,Disagree,Agree,0,0,0,0,0,1,M4T,65 and over,0,0,0,0,0,0,0,0,1,0
bd58c04b2f3fec2e6fc511aeaee94551,"Arts, culture, entertainment and attractions",0,0,0,0,0,0,0,0,1,0,0,0,Enforcement of bylaws and licensing,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,0,0,m5n,55-64,0,0,0,0,0,0,0,0,1,0
39e85a4cffac5d5fd364de2d375188ff,Affordable housing and shelters,1,0,1,0,0,1,1,1,1,1,1,0,Police,1,1,0,0,1,1,1,0,Strongly agree,Strongly agree,0,0,1,0,1,0,M6j,30-54,0,0,0,0,1,0,1,0,0,0
5e734cda8d2cbd4032b4ebdfb06b25e4,Police,0,1,0,1,0,0,0,1,0,1,1,0,Promoting and supporting Toronto businesses,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,0,0,M4G,65 and over,0,0,0,0,0,0,0,0,1,0
febbba27e57e896add33de9bb7760b6f,Employment and social services,0,0,0,0,1,0,1,1,1,0,0,0,Police,1,1,0,0,0,1,1,0,Agree,Agree,1,1,0,0,1,0,M5T,30-54,0,0,0,0,0,0,0,0,1,0
89dd68b5d845cda5931fa2b4e8f001ed,Environment and climate,1,1,1,1,1,0,1,1,0,0,0,0,Planning and development,1,1,1,1,0,1,1,0,Strongly disagree,Strongly disagree,1,1,0,0,1,0,M5V,55-64,0,0,0,0,0,0,1,0,0,0
a21c4f8a74c308ca433a359d808491a2,Employment and social services,0,0,0,0,0,0,1,0,0,0,0,0,Parking,1,0,1,0,0,1,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0,M8X,65 and over,0,0,0,0,0,0,0,0,1,0
d97ad030c66cd6b0cbd07f232d598613,Paramedics,0,0,0,0,0,0,0,0,0,1,0,1,Environment and climate,1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0,M5N,55-64,0,0,0,0,0,0,0,0,1,0
167339a6d6d4d5192c867ee6fcffa83f,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Parking,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M4C,30-54,0,0,0,0,0,0,0,0,1,0
edda7cbb2dcbcd5dd28877ad7b38a4b9,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,0,1,1,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0,M6S,30-54,0,0,0,0,0,0,0,0,1,0
552612c6340f7cef4addb9915409b96b,Affordable housing and shelters,0,0,1,0,0,0,0,1,0,0,0,0,Police,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M6G,30-54,0,0,0,0,1,0,0,0,0,0
47850123a297b1cd8dbcc761e4bc9b57,Affordable housing and shelters,0,1,1,0,1,1,0,1,0,0,0,0,Planning and development,1,0,1,0,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M6G,65 and over,0,0,0,0,0,0,1,0,0,0
c7f68461a4ef6f44c3baeca424050013,Affordable housing and shelters,0,1,1,0,1,1,1,0,1,0,0,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6G,20–29,0,0,0,0,1,0,0,0,0,0
e7a8247d603ca5b90d1b9533ee65d0f8,Affordable housing and shelters,0,1,1,0,1,0,0,0,0,1,1,1,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6H,30-54,0,0,0,0,0,1,1,0,0,0
8dcdcb45ff9db37b38bf0d5c07f3d307,Parks and recreation,1,0,0,0,1,0,0,1,0,0,1,0,"Maintaining roads, bike lanes and sidewalks",1,1,1,1,1,0,0,1,Agree,Strongly agree,0,0,0,1,0,0,M4R,30-54,0,0,0,0,0,0,0,0,1,0
41c2f9ab8d5a75daa873a7aeee86490b,"Arts, culture, entertainment and attractions",0,0,0,0,1,1,1,1,1,0,1,0,Parking,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,0,0,M1G,30-54,0,1,0,0,0,0,0,0,0,0
e07dda9f1085b83f0ad99b100233ff4c,Enforcement of bylaws and licensing,0,0,0,0,0,0,1,1,0,0,0,0,Environment and climate,0,1,0,0,0,0,0,0,Agree,Agree,1,1,0,0,0,0,M5K,65 and over,0,0,0,0,0,0,0,0,1,0
b04abf04e18fda4fdc60f21eef6efc69,Affordable housing and shelters,0,0,1,0,1,0,1,1,1,1,1,0,Police,1,1,0,0,0,0,0,1,Strongly agree,Agree,1,1,0,0,1,0,m5r,20–29,0,0,0,0,0,0,1,0,0,0
d4d830b6b66b7730bf90237fe80ac0ab,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,1,0,1,Parking,0,0,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0,M6G,65 and over,0,0,0,0,0,0,0,0,1,1
fa0ff548f70c3a65c5ac9704d8e1c433,Police,0,0,0,0,0,0,0,1,0,0,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M9A,65 and over,0,0,0,0,0,1,0,0,0,0
68d7c70963c755f089b52f6d43457c26,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M6J,30-54,0,0,0,0,0,0,0,0,1,0
8e1303d3d7b714d13bd5c371ecef68f8,Police,0,0,0,0,0,0,0,1,0,0,0,0,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,1,Agree,Agree,0,0,0,0,1,0,M3C,30-54,0,1,0,0,0,0,0,0,0,0
15df54c96c91b07e024e14a4301a99e5,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,1,1,0,Police,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4M,30-54,0,1,0,0,1,0,0,0,0,0
