ParticipantID,CouncilBudget,EnvSupport,TruthJustice,EquitableAccess,EasierTravel,WellBeing,AffordableLife,EconomySupport,Safety,CityDevelopment,MunicipalService,TaxEfficiency,OtherOption,DecreaseFunding,RedirectFunds,AlreadyFunded,UnequalBenefits,OtherGovFunding,NoLongerNeeded,ImproveEfficiency,NoLongerMeetsNeeds,OtherReason,ProvincialResp,FederalResp,LocalMPContact,FriendsContactMP,ProvincialConsultations,FederalConsultations,Petition,OtherAction
d085e0a7da6c53fb562e5fb139bff9d7,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ffcdf8d6fbabf9a37c4d2e914bc59e41,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
070b2190c070ac17b81ecb4c474feee3,TTC and Wheel Trans,1,0,1,1,1,1,0,0,1,1,1,0,Parking,1,1,1,0,0,0,0,0,Strongly disagree,Agree,1,0,1,1,1,0
1edcc0e50ad5205a435d09d701eb1d7d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
033460f63c6a6f5c135949ad127dea48,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9f21b1055d980d8fbabe2eb46d9cc3a3,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,0,1,0,Police,1,1,1,0,0,0,0,1,Strongly agree,Strongly agree,0,1,1,1,1,0
5527de5752a3b4e531bcba6f15bad044,Affordable housing and shelters,0,1,1,0,1,0,1,1,1,0,1,1,Police,1,1,0,0,1,1,1,1,Strongly agree,Strongly agree,1,0,0,0,1,0
dedc02aab772dc9c7e1e10fe4a371d97,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,Parking,1,1,1,0,1,0,1,0,Strongly agree,Strongly agree,0,1,1,1,1,0
ebdf10409661b81682b38739d19db80d,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,"Arts, culture, entertainment and attractions",0,0,1,1,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
b776ab2b98c953bab0e8876b762cf55f,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
30f03d7d1e3b8872b8b170d4dc837456,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
8e606bcd2ab5827a78cd171b88e620e0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
357a1697efb20799667d9f4c29e5d4e6,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0
a7739738a2aff475926c0ef96d960c62,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
db7cbe2b5ebf5e304be4754639410b85,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,0,0,1,0,0,Parking,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
1b4696045efd3ea999cf8028577ed5aa,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
06d3b6684c3d5872835261e0a896fb33,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d8434f00d881c9b0f7866b3fcd1af0ca,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
f7215772cb455c431943254f5dcf0f4c,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
9473489ecaf53393417c5bca3bba7830,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
f928328a4b76267e460276e2ab6bf8cb,Affordable housing and shelters,0,0,0,0,1,0,0,1,0,1,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0
e7eb750253c2eb973b3a102d6bd8c1cb,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ecd841e9dd3ffde172a238b6b9cfae1b,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,1,1,1,Police,1,1,0,0,0,0,0,1,Agree,Agree,1,1,0,0,1,0
cafcdb6c5f74d90a06f5f384561f19d1,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,1,1,0,Police,1,1,1,0,1,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
a77742cd33d0e1ee6dfe2484a3777da5,Affordable housing and shelters,0,0,1,0,1,1,1,0,1,1,1,0,Police,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
3c73d72ac7064b6012e5386a5b5de5e4,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,0,0,0,Police,1,1,1,0,0,0,0,1,Strongly agree,Strongly agree,0,1,0,0,1,0
215616e4634372f755e85b2f38f716cc,Environment and climate,1,1,1,1,1,1,1,1,1,0,1,1,Police,1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
5649fade0acce6db47bef8d2a116572a,Long-term care homes and services for seniors,0,0,1,0,1,0,1,1,0,0,0,1,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,0,1,1,1,0
fffe1926f71111baa2f05808e5334521,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
6872e1f52f918d75349521ae491593b9,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
8e2d2868951bb887f0ab2bfbf3d4c2ea,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
eeca3b86b004e4875641033fdc110c9a,Affordable housing and shelters,0,0,0,0,0,1,0,0,1,1,0,0,Police,1,0,0,0,0,1,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
48e4dfde6f42584f5a40a6b07047c577,Affordable housing and shelters,0,0,0,0,0,1,0,0,0,0,0,1,Libraries,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
739a3f48aa953af221006cac5a506228,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,1,0,1,0,1,0,0,Animal services,0,0,1,0,0,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
16271e9922e82009349854e322fc7d64,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9039f4c4fc9407a8cb10393c3a9ce7b8,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
5c061b0309766c7e8098b73d0901aff3,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0dcd6acbbf1ac5718ed61048aa3f72e1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c2c1c882c14a998516d873a7cb9ad105,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
03bc512191696f401fea86e763295913,TTC and Wheel Trans,0,0,0,1,0,0,0,0,0,0,0,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Strongly agree,0,1,1,1,0,0
c4d24125ea3eaf00c2785350bd533042,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c40605607bec53d85392bc455aec7217,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
561625e0d42221338d34f15bd0c5e6bf,Affordable housing and shelters,0,1,1,0,1,0,0,1,0,1,1,0,Long-term care homes and services for seniors,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
5dc8c0a904afe7f543d39d3fe5ebd73d,Paramedics,0,0,1,0,1,0,0,1,0,1,1,1,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0
acbd8834e61fdeac37fc689d7754c181,Environment and climate,1,1,0,0,0,0,0,0,0,1,1,1,Police,0,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,0,0,0,1,0
56e833790f091dc843e1ca8ce64370d4,Affordable housing and shelters,0,0,0,0,1,0,0,0,0,1,1,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
498868925a73c19eb62e46b63d9d58f1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
4d5b712e34bb152d6df3db4554ba8db2,Public health,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
29220ce8666c91f6f10c2a10f6201eec,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
a0a7110c125e9056b6310325dcdee960,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,0,1,0,Building permits and inspections,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
779ba057c76a808a754fb8c36bbb31c1,Affordable housing and shelters,0,0,0,0,1,1,0,0,0,0,0,0,"Arts, culture, entertainment and attractions",1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
0047657c9f328e0e8f5ed395988a916e,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
16cd5f4902595e9eafcccd472a6e50bc,Affordable housing and shelters,0,0,0,0,0,1,0,1,0,1,0,0,"Arts, culture, entertainment and attractions",1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
a502b4417d3a2bbf81781e289eb42c65,Affordable housing and shelters,0,1,0,0,0,1,0,1,0,1,0,0,Parking,1,0,1,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
efebac1a2cd20b4e2589e36a3f18b53f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
1c9d83203d7e36e5f3aa6157267b0f44,Affordable housing and shelters,0,0,0,0,1,0,1,1,1,1,0,0,"Maintaining roads, bike lanes and sidewalks",0,0,1,0,0,0,0,0,Strongly agree,Agree,0,0,0,0,1,0
c0063ab6c9699caf0ac15b6ef46f35a3,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
4edccfd7683010c9521f091a1dc9384f,Environment and climate,1,1,1,0,0,0,0,0,0,0,0,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
dcfa353b2a9ae48b8c5b2e8af6cadbd5,Affordable housing and shelters,0,0,1,0,1,1,0,0,1,0,0,0,Parking,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
32b75f8f4204af44574de5c961948b4b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
4c5548a3cdeb2f80efee77b1cabf41ba,TTC and Wheel Trans,1,0,1,0,0,0,1,0,1,1,1,0,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,0,1,1,0,0
4f7a0ab8c28c3b031a7fc4d4acd266ee,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
684ff7da3a6204aeb0dde20a45ca530c,Police,0,0,0,0,0,0,0,1,0,1,0,1,Affordable housing and shelters,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,0,1,1,0,0
e4eebc557bca57b2187cc91954836b7e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
50b6242cc6304e5a130ffde5cd3dc07a,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b967d9402faf5df25e89c1e4ca68ad0f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b2a5527f94bd4ac1ac6c045763150729,Environment and climate,1,1,0,0,0,0,1,0,1,0,0,1,Police,0,1,0,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
fb296b69e0c2ec59166ec915664fd7c3,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Parking,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
180bb73a8e7f5f969a1b9345b55a5ae6,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
4d5a6552e9609e8ff19598f1d532d009,Police,0,0,0,0,0,0,0,1,0,0,0,0,Environment and climate,1,1,0,1,0,1,0,1,Strongly agree,Strongly agree,0,1,0,0,1,0
cea5eeebef9aeb21b29c870cc6dccbf0,Affordable housing and shelters,0,0,0,0,1,1,1,0,1,1,1,0,Parking,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
0487b8236be3bb6e5daf829ecf9a9d08,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
e53a05d19b3d09e67ec764232ad28332,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
22b4dfb28c044569e06ca66030522f74,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0356e04e3e4f39aefe2be0473b5b7f4d,TTC and Wheel Trans,1,0,1,1,0,1,0,0,1,1,0,0,Police,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
674e343aa5ae6b8bd594ec232ebc4f1d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
434342d354f32026f4d86006b5f80403,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,1,1,0,Police,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0
df3f36fc699be74b61b77725ab64c146,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
08a96c436044290742995a3eddf5edb4,Affordable housing and shelters,0,1,0,0,1,1,0,1,1,1,0,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
697b820240b68a7f6801985504fa789c,Affordable housing and shelters,0,1,1,0,1,1,0,1,0,1,0,0,Parking,0,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
5a2358fc83c808ff8d1c5664d3815214,Affordable housing and shelters,0,0,0,0,1,1,1,1,0,1,1,0,Animal services,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0
6575aac5e916e608b8738a9af9cd48f1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
010e8e82a280a574428674106860170b,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,1,0,0,1,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
14c07d439729961b73a9eb49cad68edb,Public health,0,1,1,0,0,1,0,0,0,0,0,0,Police,1,1,0,0,0,0,0,0,Strongly disagree,None,0,0,0,0,0,0
9f61ea7e2af1b33d59662e7798a1218c,"Community grants, partnerships and programs for youth",0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
dd9140d1ec7146127de198b58f31c355,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
75f546f00e6303ee01acd431416d856f,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,0,1,0,0,1,Police,0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,1,0,1
520bb0d0b08a06a6f959849b40770ee8,Affordable housing and shelters,0,1,0,0,1,1,0,1,0,0,0,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
ebcceb0fd55c198ee1061b073fd1c81a,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,1,1,0,Parks and recreation,1,0,1,0,0,0,1,0,Strongly agree,Strongly agree,0,1,0,0,1,0
c9786b21aabbbe5896655c90b27ef02b,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,1,1,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
a3172a57fa099885e142de6f4507f773,Water treatment and distribution,1,0,1,0,0,0,1,0,1,1,0,1,Parking,1,0,0,0,1,0,0,1,Strongly agree,Strongly agree,1,0,1,1,1,1
ec6e147087fefcbe4fbd9e683b1ebb4c,Environment and climate,1,1,0,0,1,1,1,1,1,0,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
56223a09f0a9a0ff4fb470b26dfb25c8,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d777ef823fffe28021bb54752800b3bc,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b04ba70c2d80a6185e6ca0cf0e8acc41,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
3588ea58891599577b5974289b780d6a,Affordable housing and shelters,0,0,0,0,1,1,1,1,1,1,0,0,Parking,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
9eb30e7af40db7257fa31c3726ccea78,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
8fe44155e9b7448e905c20e30269bd4c,TTC and Wheel Trans,1,0,0,1,0,1,0,0,1,1,0,0,Police,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
acebbf33f7b28bf0d2064b901e01c059,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,1,1,0,0,1,0
2667358a02064bbb2e48557f4f8d0df0,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,1,0,0,0,0,Affordable housing and shelters,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,0,0
af5ee269e3643e532709a4acc30cc5ab,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,0,1,0,Parking,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
dc59e937e9cb9e0c855752a5d17c2976,Affordable housing and shelters,0,1,1,0,1,1,0,0,1,1,1,0,Police,1,1,1,1,1,1,1,1,Agree,Agree,0,0,0,0,0,1
3de0a0e3b722eefe2ac97042309cfa19,TTC and Wheel Trans,1,0,1,1,1,1,0,1,1,1,1,0,Parking,1,1,1,0,1,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
40bf40b556134ab3dd2079570e7d400b,TTC and Wheel Trans,1,0,1,1,1,1,0,1,1,1,1,0,Parking,1,0,1,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0
e9293004e498c7a1e3ea0a9f0d9cf431,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,1,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
a4e88b0aa18cb3635e3c275cbf3d62ff,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Animal services,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
9465fe360f97f273c889e813616c9477,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,1,1,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,0,1,1,1,1,1
9c6b96bb82c1211b61566e6e507064bc,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
e03719b433bf15f35dd0e0ac889a760f,Affordable housing and shelters,0,0,1,0,1,1,1,0,0,1,0,0,Police,1,1,1,0,0,0,0,1,Strongly disagree,Strongly disagree,0,0,0,0,0,1
deb70ff11dc8ce18ee752c6a51eccdf6,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
7652dc3d5e5d65b1a4a0f01c5436fea0,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
e9d4bdb66f3e007adf2b9ff028c7d647,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
454ae8d499f2c91d4c0a09977f8770aa,Affordable housing and shelters,1,0,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
29607d99647e655d109d2d8474b28873,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Police,0,0,0,0,1,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
b52835c8e958c5c238af07746e37733d,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
eb34e1f3c1df2d2c35e894a3d34dbc6b,Police,0,0,0,0,0,0,0,1,0,0,0,0,Parking,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,0,0,0,0,0
729a4c39bf2ae1e0f40efc9df48ec2b2,Paramedics,0,0,1,0,1,0,0,0,0,0,0,1,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
248f487c8d02130b889c350c6b596a8c,Affordable housing and shelters,0,1,1,0,1,1,0,1,0,0,0,0,Police,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
7dcbb9c8782a0ef6a905893a27313eef,"Community grants, partnerships and programs for youth",0,0,0,0,1,0,0,0,1,1,0,0,Police,1,1,0,0,0,0,0,0,Strongly disagree,Strongly agree,0,0,1,1,1,0
e5bc70db3d82d97c9600257cb344f2b1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
aa4648a4801fe1503436150055ff69f3,Child care,0,0,0,1,0,0,0,0,1,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
dcf1dab508037a0476b80dcfbb2919e1,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,1,0,1,0,0,0,Police,1,1,1,0,0,1,0,1,Agree,Agree,1,1,1,1,1,0
ba5561b75aecaf33df746bfa47141999,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Parking,1,0,1,0,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
0e0de6273f8c602d5c7fbb96d8094314,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0
1cd306c1ce16ec68339771823de3c313,"Arts, culture, entertainment and attractions",0,1,1,0,1,1,1,1,1,1,1,0,TTC and Wheel Trans,1,1,1,0,0,1,1,0,Disagree,Disagree,0,0,1,1,0,0
c71f920811db1067bc4e8b45d27bc6ca,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
bba5c0d1cc31df76b4c6f2bffdc4985a,Enforcement of bylaws and licensing,0,1,0,1,0,0,0,0,0,0,1,0,Police,0,1,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c74ebd4b95f039f85087ba195707ebc0,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,1,"Arts, culture, entertainment and attractions",0,0,1,1,0,0,0,0,None,None,0,0,0,0,0,0
95d9932506091abf55f65902eed1c547,Affordable housing and shelters,0,1,0,0,1,1,1,1,1,1,1,0,Police,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0
e912cb2206e49b33d9a058127af36ece,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
945af6c57683274befa668f1ccd2644c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ce10a5a1ae7203b166425152a1baaf2c,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,1,1,1,Police,1,0,1,0,1,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
85245b8634308ead1b40a08473e9b356,Environment and climate,1,0,0,0,1,0,1,1,1,1,1,0,Promoting and supporting Toronto businesses,1,0,1,0,1,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
abca2d6564efd50b42329b7f2e2ed652,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b971cc1bc0685d62f337ffc894f97182,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
8ebcbb5843157c092694cc7ed113884f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
7b3c673c31e8dbf81f953d84d32ebbb4,Environment and climate,1,0,0,1,1,0,0,0,1,0,0,0,Police,1,0,0,0,0,0,1,0,Agree,Undecided / Don’t Know,0,0,1,1,1,0
5db1237e81f7aeaee96f46222ccb905f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
be514f8e36a7abef8f47fc865e2819b4,Affordable housing and shelters,0,0,1,0,1,1,1,1,0,1,1,1,Police,0,0,1,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0
26bfe0726c7f0763cbfb0515f7dc9882,Environment and climate,1,0,0,0,1,0,1,0,1,0,0,0,Promoting and supporting Toronto businesses,1,0,1,0,1,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
8f977d25957709569f3642f9a3eb9e37,Affordable housing and shelters,0,0,1,0,1,0,0,1,1,1,0,0,Police,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
7d6f8f41e0055085698efd76b6dbb5c0,Fire services,0,0,0,0,0,0,0,1,0,1,1,0,Affordable housing and shelters,1,1,1,0,0,1,0,0,Agree,Agree,1,1,0,0,0,0
a8478ab55d7678953d757a7ba5766000,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
